1,Taipei,2016/04/30,松山,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Taipei,2016/04/30,古亭,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Taipei,2016/04/30,中山,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Taipei,2016/04/30,大同,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Taipei,2016/04/30,萬華,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Taipei,2016/04/30,陽明,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Taipei,2016/04/30,士林,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Taipei,2016/04/29,松山,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Taipei,2016/04/29,松山,4,0.66,430.82,75.2,105,53,23.95,2.11,21.83,2.034,0.135,1.899,2.37,2.08,21.47,0,0,60.06,0
10,Taipei,2016/04/29,古亭,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Taipei,2016/04/29,古亭,4,0.6,0,84.2,96,53,20.81,1.66,19.15,2.004,0.136,1.868,3.14,2.78,21.81,0,0,61.68,0
12,Taipei,2016/04/29,中山,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Taipei,2016/04/29,中山,5.9,0.8,0,68.4,114,59,32.39,2.94,29.45,2.173,0.183,1.99,2.32,1.91,22.21,0,0,64.81,0
14,Taipei,2016/04/29,大同,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Taipei,2016/04/29,大同,4.8,0.98,0,0,112,51,50.01,11.61,38.4,2.296,0.242,2.054,0,0,0,0,0,0,0
16,Taipei,2016/04/29,萬華,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Taipei,2016/04/29,萬華,5.4,0.67,0,81.1,99,53,26.08,1.44,24.68,0,0,0,3.04,2.65,22.59,0,0,57.92,0
18,Taipei,2016/04/29,陽明,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Taipei,2016/04/29,陽明,3.3,0.49,425.64,96.9,70,52,6.99,0.58,6.4,0,0,0,0,0,12.65,0,0,87.71,0
20,Taipei,2016/04/29,士林,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Taipei,2016/04/29,士林,5.4,0.5,0,86,88,54,12.45,1.1,11.35,0,0,0,2.6,2.41,21.69,0,0,59.63,0
22,Taipei,2016/04/28,松山,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Taipei,2016/04/28,松山,2.8,0.52,427.77,46.5,59,30,20.16,1.73,18.43,1.973,0.123,1.85,2.07,1.65,21.97,0,0,77.81,0
24,Taipei,2016/04/28,古亭,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Taipei,2016/04/28,古亭,3.5,0.56,0,48.1,59,33,21.21,2.32,18.9,2.07,0.12,1.951,2.63,2.33,22.11,0,0,81.58,0
26,Taipei,2016/04/28,中山,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Taipei,2016/04/28,中山,3.2,0.7,0,41.3,63,33,28.86,4.57,24.29,2.11,0.165,1.946,2.55,2.05,22.76,0,0,83.03,0
28,Taipei,2016/04/28,大同,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Taipei,2016/04/28,大同,3.2,1.35,0,0,76,34,69.13,28.22,40.91,2.433,0.391,2.042,0,0,0,0,0,0,0
30,Taipei,2016/04/28,萬華,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Taipei,2016/04/28,萬華,2.5,0.58,0,46.5,56,32,23.98,2.61,21.37,0,0,0,2.81,2.51,22.83,0,0,78.36,0
32,Taipei,2016/04/28,陽明,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Taipei,2016/04/28,陽明,1.1,0.35,424.65,59,24,18,3.55,0.28,3.3,0,0,0,0,0,13.81,3.33,4.31,94.66,44.3
34,Taipei,2016/04/28,士林,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Taipei,2016/04/28,士林,2.1,0.44,0,48.9,45,35,12.7,1.25,11.44,0,0,0,2.5,2.32,22.35,0,0,76.89,0
36,Taipei,2016/04/27,松山,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Taipei,2016/04/27,松山,2.3,0.65,427.28,19.9,38,18,33.44,9.67,23.77,2.068,0.214,1.854,1.63,1.14,26.31,0,0,77.93,0
38,Taipei,2016/04/27,古亭,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Taipei,2016/04/27,古亭,2.8,0.6,0,21,29,14,27.36,5.36,22,2.142,0.229,1.914,1.45,0.94,26.67,0,0,79.23,0
40,Taipei,2016/04/27,中山,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Taipei,2016/04/27,中山,2.9,0.89,0,17.5,44,22,40.72,16.06,24.67,2.18,0.278,1.901,1.82,0.73,27.07,0,0,81.88,0
42,Taipei,2016/04/27,大同,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Taipei,2016/04/27,大同,3.6,1.42,0,0,53,18,53.5,26.1,27.41,2.535,0.439,2.097,0,0,0,0,0,0,0
44,Taipei,2016/04/27,萬華,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Taipei,2016/04/27,萬華,2.5,0.7,0,19.7,39,22,29.69,5.99,23.7,0,0,0,1.66,1.12,27.2,0,0,78.46,0
46,Taipei,2016/04/27,陽明,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Taipei,2016/04/27,陽明,1.4,0.17,414.58,32.7,11,7,4.64,0.62,3.97,0,0,0,0,0,19.93,9.6,4.71,94.47,22.72
48,Taipei,2016/04/27,士林,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Taipei,2016/04/27,士林,2.5,0.34,0,23.7,32,17,14.99,2.38,12.61,0,0,0,2.03,1.71,26.23,0,0,78.59,0
50,Taipei,2016/04/26,松山,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0
51,Taipei,2016/04/26,古亭,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Taipei,2016/04/26,古亭,3.1,0.65,0,31.4,44,31,27.2,6.16,21.04,2.197,0.228,1.969,1.31,1.06,25.93,0,0,80.91,0
53,Taipei,2016/04/26,中山,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Taipei,2016/04/26,中山,6.4,0.77,0,33.6,71,38,44.21,10.45,33.77,2.166,0.239,1.926,1.68,1.01,26.65,0,0,82.1,0
55,Taipei,2016/04/26,大同,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Taipei,2016/04/26,大同,6.5,1.33,0,0,74,41,54.77,21.31,33.46,2.508,0.389,2.119,0,0,0,0,0,0,0
57,Taipei,2016/04/26,萬華,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Taipei,2016/04/26,萬華,5.2,0.74,0,38.2,66,40,32.62,3.95,28.67,0,0,0,1.34,0.89,26.82,0,0,78.61,0
59,Taipei,2016/04/26,陽明,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Taipei,2016/04/26,陽明,1.9,0.26,421.17,47.4,31,26,6.01,0.61,5.36,0,0,0,0,0,21.01,0,0,94.52,0
61,Taipei,2016/04/26,士林,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Taipei,2016/04/26,士林,5.9,0.41,0,42.9,54,36,18.65,2.39,16.26,0,0,0,1.58,1.4,26.21,0,0,77.63,0
63,Taipei,2016/04/25,松山,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Taipei,2016/04/25,松山,0,0,430.44,0,42,22,0,0,0,0,0,0,1.54,1.12,24.58,0,0,82.84,0
65,Taipei,2016/04/25,古亭,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Taipei,2016/04/25,古亭,4.3,0.54,0,27.6,44,31,26.5,4.83,21.67,2.112,0.166,1.946,1.58,1.16,25.09,0,0,82.81,0
67,Taipei,2016/04/25,中山,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Taipei,2016/04/25,中山,4.6,0.67,0,24.3,53,31,33.32,7.74,25.58,2.093,0.186,1.906,1.67,1.16,25.4,0,0,86.81,0
69,Taipei,2016/04/25,大同,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Taipei,2016/04/25,大同,5.4,1.45,0,0,61,34,66.77,33.13,33.64,2.457,0.44,2.017,0,0,0,0,0,0,0
