1,Taipei,2015/09/30,松山,3.9,0.67,449.39,28.2,36,17,29.93,8.05,21.88,2.109,0.24,1.869,1.4,0.94,29.75,0,0,70.02,0
2,Taipei,2015/09/30,古亭,2.3,0.88,0,16.9,53,13,34.35,10.64,23.71,2.35,0.286,2.064,1.66,1.31,29.22,0,0,79.68,0
3,Taipei,2015/09/30,中山,4.1,1.07,0,20.8,43,22,45.27,15.27,30.0,2.401,0.339,2.062,1.37,0.65,30.43,0,0,72.39,0
4,Taipei,2015/09/30,大同,4.2,2.11,0,0,57,20,69.51,35.05,34.46,2.902,0.676,2.226,0,0,0,0,0,0,0
5,Taipei,2015/09/30,萬華,3.6,1.07,0,21.5,41,24,40.96,10.36,30.59,0,0,0,1.08,0.65,30.57,0,0,73.67,0
6,Taipei,2015/09/30,陽明,1.8,0.25,0,37.6,0,10,3.3,0.72,2.58,0,0,0,0,0,23.87,0.0,0.0,94.22,0.0
7,Taipei,2015/09/30,士林,8.5,0.56,0,15.9,37,20,18.6,4.03,14.56,0,0,0,1.4,1.12,29.66,0,0,72.73,0
8,Taipei,2015/09/29,松山,1.1,0.37,427.91,37.5,31,15,11.26,2.59,8.67,1.811,0.071,1.74,2.92,1.71,29.5,0,0,72.7,0
9,Taipei,2015/09/29,古亭,2.0,0.71,0,23.3,43,10,25.22,5.7,19.51,2.234,0.229,2.005,3.65,3.3,29.02,0,0,81.6,0
10,Taipei,2015/09/29,中山,1.8,0.67,0,26.1,35,15,24.7,7.23,17.47,2.095,0.187,1.908,3.38,2.92,30.0,0,0,75.17,0
11,Taipei,2015/09/29,大同,2.5,1.44,0,0,46,10,52.44,29.08,23.37,2.462,0.424,2.038,0,0,0,0,0,0,0
12,Taipei,2015/09/29,萬華,2.8,0.71,0,26.7,31,12,24.38,5.71,18.68,0,0,0,2.31,2.01,30.33,0,0,75.29,0
13,Taipei,2015/09/29,陽明,1.4,0.23,397.86,38.3,0,12,2.3,1.12,1.17,0,0,0,0,0,23.22,2.5,5.67,100.0,6.78
14,Taipei,2015/09/29,士林,8.5,0.32,0,19.0,28,12,14.43,2.26,12.18,0,0,0,4.24,4.0,29.62,0,0,73.6,0
15,Taipei,2015/09/28,松山,0.6,0.21,423.52,30.7,16,7,15.2,7.03,8.17,1.709,0.015,1.696,5.74,4.59,26.64,0,0,86.84,0
16,Taipei,2015/09/28,古亭,1.1,0.24,0,26.7,24,4,6.63,1.03,5.6,1.953,0.031,1.926,5.1,2.74,26.19,0,0,95.19,0
17,Taipei,2015/09/28,中山,1.0,0.26,0,30.6,15,6,7.09,1.35,5.72,1.85,0.043,1.807,4.45,2.19,27.12,0,0,89.02,0
18,Taipei,2015/09/28,大同,1.0,0.46,0,0,29,6,18.77,8.12,10.65,2.016,0.082,1.935,0,0,0,0,0,0,0
19,Taipei,2015/09/28,萬華,0,0.28,0,30.7,16,7,9.63,2.02,7.61,0,0,0,4.21,3.09,27.59,0,0,88.35,0
20,Taipei,2015/09/28,陽明,1.7,0.16,399.36,36.1,0,3,1.54,0.69,0.81,0,0,0,0,0,21.96,16.09,5.1,100.0,8.48
21,Taipei,2015/09/28,士林,8.1,0.2,0,35.7,16,8,8.28,1.37,6.91,0,0,0,6.42,4.55,27.07,0,0,83.23,0
22,Taipei,2015/09/27,松山,2.2,0.63,446.79,25.8,32,18,28.66,4.99,23.67,2.053,0.194,1.859,1.56,1.11,24.17,0,0,84.9,0
23,Taipei,2015/09/27,古亭,1.5,0.63,0,20.5,40,13,27.56,4.72,22.84,2.156,0.148,2.008,1.59,1.48,23.31,0,0,95.47,0
24,Taipei,2015/09/27,中山,2.4,0.77,0,21.6,36,20,31.49,3.82,27.67,2.28,0.245,2.035,1.48,1.11,24.62,0,0,87.71,0
25,Taipei,2015/09/27,大同,2.7,2.12,0,0,55,21,93.8,50.04,43.76,2.83,0.619,2.211,0,0,0,0,0,0,0
26,Taipei,2015/09/27,萬華,2.0,0.84,0,21.2,38,23,33.7,4.07,29.64,0,0,0,1.13,0.76,25.07,0,0,86.71,0
27,Taipei,2015/09/27,陽明,1.8,0.19,401.7,57.0,10,6,2.47,0.75,1.71,0,0,0,0,0,19.05,6.97,4.27,100.0,17.37
28,Taipei,2015/09/27,士林,8.9,0.79,0,23.5,40,25,27.73,1.19,26.51,0,0,0,1.41,1.01,24.06,0,0,85.56,0
29,Taipei,2015/09/26,松山,1.7,0.35,430.16,37.8,27,12,17.32,2.4,14.92,1.858,0.086,1.772,1.4,0.98,25.87,0,0,74.81,0
30,Taipei,2015/09/26,古亭,2.0,0.44,0,28.4,38,8,21.45,3.42,18.03,2.024,0.104,1.92,1.79,1.44,25.87,0,0,81.5,0
31,Taipei,2015/09/26,中山,2.2,0.49,0,32.6,30,12,23.77,4.4,19.37,1.969,0.117,1.852,1.57,1.01,26.76,0,0,74.35,0
32,Taipei,2015/09/26,大同,2.2,1.28,0,0,42,14,68.34,36.74,31.61,2.349,0.378,1.971,0,0,0,0,0,0,0
33,Taipei,2015/09/26,萬華,2.5,0.51,0,31.5,26,14,26.79,3.94,22.85,0,0,0,1.59,1.32,27.18,0,0,73.54,0
34,Taipei,2015/09/26,陽明,1.3,0.15,400.45,51.3,13,10,2.48,0.38,1.99,0,0,0,0,0,19.71,0.75,3.78,98.91,5.97
