1,Taipei,2015/04/30,松山,6.5,0.45,420.49,49.8,62,35,22.87,3.21,19.66,1.946,0.111,1.835,2.45,2.02,23.84,0,0,73.07,0
2,Taipei,2015/04/30,古亭,5.0,0.5,0,42.1,77,40,23.35,2.59,20.76,2.061,0.114,1.947,3.0,2.61,24.54,0,0,75.13,0
3,Taipei,2015/04/30,中山,11.3,0.57,0,41.5,55,41,32.99,5.67,27.32,2.047,0.144,1.903,2.67,2.46,24.74,0,0,74.01,0
4,Taipei,2015/04/30,大同,11.2,1.32,0,0,80,40,72.95,31.59,41.35,2.369,0.389,1.981,0,0,0,0,0,0,0
5,Taipei,2015/04/30,萬華,8.9,0.47,0,45.8,61,38,29.5,4.4,25.09,0,0,0,3.51,3.17,24.17,0,0,73.55,0
6,Taipei,2015/04/30,陽明,2.2,0.28,412.44,55.4,32,26,6.03,1.85,4.19,0,0,0,0,0,18.71,0.0,0.0,89.79,0.0
7,Taipei,2015/04/30,士林,5.4,0.36,0,51.3,51,37,14.93,1.47,13.45,0,0,0,2.77,2.53,24.5,0,0,71.55,0
8,Taipei,2015/04/29,松山,3.7,0.54,428.65,23.2,57,29,31.4,7.79,23.61,2.058,0.18,1.878,1.79,1.37,26.06,0,0,74.71,0
9,Taipei,2015/04/29,古亭,3.9,0.59,0,18.4,63,33,27.26,5.41,21.85,2.164,0.19,1.973,1.81,1.35,26.24,0,0,78.67,0
10,Taipei,2015/04/29,中山,4.5,0.85,0,17.9,40,0,40.52,14.99,25.53,2.238,0.254,1.983,1.87,0.94,26.61,0,0,77.01,0
11,Taipei,2015/04/29,大同,5.2,1.21,0,0,61,27,47.99,21.67,26.32,2.731,0.596,2.135,0,0,0,0,0,0,0
12,Taipei,2015/04/29,萬華,4.2,0.64,0,18.3,52,28,30.52,6.06,24.46,0,0,0,1.45,0.94,26.11,0,0,76.86,0
13,Taipei,2015/04/29,陽明,1.8,0.21,410.86,33.7,19,15,6.59,1.97,4.62,0,0,0,0,0,19.3,0.0,0.0,96.25,0.0
14,Taipei,2015/04/29,士林,3.1,0.37,0,25.9,33,25,17.48,3.33,14.16,0,0,0,2.24,1.95,25.85,0,0,75.59,0
15,Taipei,2015/04/28,松山,3.0,0.6,435.49,24.1,58,29,30.91,7.65,23.26,2.099,0.199,1.9,2.13,1.88,25.76,0,0,71.62,0
16,Taipei,2015/04/28,古亭,3.4,0.59,0,21.0,59,32,24.07,4.47,19.6,2.154,0.186,1.968,1.98,1.46,25.57,0,0,76.0,0
17,Taipei,2015/04/28,中山,4.6,0.87,0,22.5,50,34,38.71,12.32,26.39,2.25,0.274,1.976,1.98,0.91,26.17,0,0,75.99,0
18,Taipei,2015/04/28,大同,4.6,1.29,0,0,74,34,45.44,18.11,27.33,2.507,0.425,2.083,0,0,0,0,0,0,0
19,Taipei,2015/04/28,萬華,4.3,0.66,0,25.5,59,34,26.83,4.39,22.44,0,0,0,1.58,1.1,25.71,0,0,74.85,0
20,Taipei,2015/04/28,陽明,1.8,0.24,412.7,37.5,21,18,4.81,1.3,3.52,0,0,0,0,0,18.43,0.0,0.0,96.61,0.0
21,Taipei,2015/04/28,士林,4.0,0.42,0,33.4,49,31,17.49,1.8,15.69,0,0,0,2.17,1.99,25.16,0,0,76.47,0
22,Taipei,2015/04/27,松山,5.3,0.65,433.56,33.0,54,31,35.73,8.16,27.57,2.121,0.209,1.912,1.35,0.96,25.75,0,0,67.88,0
23,Taipei,2015/04/27,古亭,3.2,0.55,0,30.0,56,28,23.39,3.79,19.61,2.095,0.136,1.959,1.69,1.29,25.87,0,0,70.75,0
24,Taipei,2015/04/27,中山,3.3,0.84,0,29.7,43,0,39.25,10.46,28.79,2.221,0.252,1.97,1.59,1.0,26.57,0,0,69.11,0
25,Taipei,2015/04/27,大同,4.0,1.46,0,0,61,28,64.26,30.64,33.62,2.509,0.448,2.061,0,0,0,0,0,0,0
26,Taipei,2015/04/27,萬華,2.9,0.65,0,33.0,39,23,27.37,3.78,23.57,0,0,0,1.27,0.91,25.97,0,0,68.3,0
27,Taipei,2015/04/27,陽明,2.1,0.29,410.41,54.1,29,22,5.61,1.43,4.18,0,0,0,0,0,19.4,0.0,0.0,89.68,0.0
28,Taipei,2015/04/27,士林,3.3,0.42,0,40.0,42,23,17.77,3.14,14.63,0,0,0,1.61,1.4,25.65,0,0,70.22,0
29,Taipei,2015/04/26,松山,2.0,0.32,412.6,52.2,53,21,12.34,2.19,10.16,1.871,0.071,1.8,1.89,1.44,24.58,0,0,62.96,0
